unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors,sensor_deviation_scores
227,98,FD004,54.4254,NORMAL,"sensor_20, sensor_21, sensor_5","1.11, 1.11, 1.10"
227,99,FD004,64.5039,NORMAL,"sensor_9, sensor_6, sensor_12","1.20, 1.19, 1.19"
227,100,FD004,52.4417,NORMAL,"sensor_13, sensor_14, sensor_16","1.17, 1.16, 0.95"
227,101,FD004,46.7224,NORMAL,"sensor_15, sensor_4, sensor_9","0.93, 0.92, 0.90"
227,102,FD004,89.3876,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.58"
227,103,FD004,2.8049,NORMAL,"sensor_5, sensor_6, sensor_20","1.06, 1.02, 1.00"
227,104,FD004,38.3435,NORMAL,"sensor_12, sensor_7, sensor_6","1.52, 1.52, 1.52"
227,105,FD004,9.7357,NORMAL,"sensor_5, sensor_6, sensor_1","1.07, 1.03, 1.02"
227,106,FD004,9.223,NORMAL,"sensor_5, sensor_6, sensor_1","0.88, 0.85, 0.84"
227,107,FD004,26.758,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.21, 0.84"
227,108,FD004,8.7675,NORMAL,"sensor_5, sensor_6, sensor_1","0.88, 0.85, 0.84"
227,109,FD004,54.7389,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.80"
227,110,FD004,28.2894,NORMAL,"sensor_16, sensor_10, sensor_17","1.45, 1.31, 1.09"
227,111,FD004,58.0124,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.44"
227,112,FD004,22.8771,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.06, 0.90"
227,113,FD004,57.8605,NORMAL,"sensor_1, sensor_6, sensor_7","1.47, 1.45, 1.45"
227,114,FD004,5.9381,NORMAL,"sensor_5, sensor_1, sensor_6","0.97, 0.93, 0.91"
227,115,FD004,18.8166,NORMAL,"sensor_16, sensor_2, sensor_1","0.77, 0.76, 0.69"
227,116,FD004,68.0338,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.40"
227,117,FD004,20.2681,NORMAL,"sensor_1, sensor_5, sensor_6","0.90, 0.74, 0.64"
227,118,FD004,52.8074,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 1.04, 0.83"
227,119,FD004,21.362,NORMAL,"sensor_16, sensor_2, sensor_18","0.77, 0.61, 0.57"
227,120,FD004,43.2007,NORMAL,"sensor_5, sensor_6, sensor_12","1.51, 1.51, 1.50"
227,121,FD004,77.0494,NORMAL,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.79"
227,122,FD004,49.8637,NORMAL,"sensor_6, sensor_12, sensor_7","1.27, 1.27, 1.26"
227,123,FD004,20.7579,NORMAL,"sensor_5, sensor_1, sensor_6","1.20, 1.14, 1.12"
227,124,FD004,7.0173,NORMAL,"sensor_1, sensor_5, sensor_6","1.02, 0.88, 0.81"
227,125,FD004,54.0841,NORMAL,"sensor_6, sensor_7, sensor_12","1.30, 1.30, 1.30"
227,126,FD004,78.5303,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.80"
227,127,FD004,48.3812,NORMAL,"sensor_5, sensor_1, sensor_6","1.20, 1.13, 1.13"
227,128,FD004,83.701,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.38"
227,129,FD004,70.2624,NORMAL,"sensor_5, sensor_6, sensor_1","0.94, 0.86, 0.86"
227,130,FD004,32.6601,NORMAL,"sensor_5, sensor_6, sensor_1","0.78, 0.70, 0.70"
227,131,FD004,10.0083,NORMAL,none,
227,132,FD004,47.2106,NORMAL,"sensor_2, sensor_1, sensor_9","1.28, 1.20, 1.10"
227,133,FD004,66.148,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.43"
227,134,FD004,28.3678,NORMAL,"sensor_5, sensor_1, sensor_6","0.80, 0.72, 0.72"
227,135,FD004,93.0252,WARNING,"sensor_5, sensor_6, sensor_21","0.84, 0.78, 0.70"
227,136,FD004,98.0114,CRITICAL,"sensor_14, sensor_13, sensor_19","1.46, 1.45, 1.45"
227,137,FD004,92.6366,WARNING,"sensor_5, sensor_6, sensor_20","0.84, 0.77, 0.69"
227,138,FD004,92.9027,WARNING,sensor_15,0.50
227,139,FD004,99.5265,CRITICAL,"sensor_16, sensor_10, sensor_7","2.85, 2.60, 2.55"
227,140,FD004,13.1055,NORMAL,sensor_1,0.51
227,141,FD004,34.6422,NORMAL,"sensor_16, sensor_10, sensor_4","1.90, 1.62, 1.21"
227,142,FD004,4.7527,NORMAL,sensor_1,0.50
227,143,FD004,24.4412,NORMAL,"sensor_2, sensor_1, sensor_17","1.06, 1.03, 0.91"
227,144,FD004,53.0572,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.79"
227,145,FD004,19.7734,NORMAL,"sensor_2, sensor_1, sensor_17","0.87, 0.81, 0.76"
227,146,FD004,5.783,NORMAL,"sensor_5, sensor_6, sensor_20","1.06, 1.02, 0.99"
227,147,FD004,14.73,NORMAL,"sensor_2, sensor_1, sensor_17","0.70, 0.68, 0.61"
227,148,FD004,15.3015,NORMAL,"sensor_5, sensor_6, sensor_20","1.18, 1.14, 1.10"
227,149,FD004,28.8413,NORMAL,"sensor_1, sensor_5, sensor_4","0.79, 0.61, 0.60"
227,150,FD004,41.4652,NORMAL,"sensor_5, sensor_6, sensor_21","1.11, 1.07, 1.04"
227,151,FD004,78.8878,NORMAL,"sensor_2, sensor_12, sensor_3","1.16, 1.14, 1.13"
227,152,FD004,70.8469,NORMAL,"sensor_2, sensor_20, sensor_7","0.94, 0.94, 0.93"
227,153,FD004,92.3803,WARNING,"sensor_16, sensor_10, sensor_7","2.85, 2.51, 2.12"
227,154,FD004,61.2712,NORMAL,"sensor_17, sensor_18, sensor_8","0.94, 0.94, 0.94"
227,155,FD004,88.47,WARNING,"sensor_16, sensor_15, sensor_10","1.90, 1.88, 1.84"
227,156,FD004,47.9502,NORMAL,"sensor_14, sensor_13","0.60, 0.56"
227,157,FD004,84.0275,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.60"
227,158,FD004,5.3193,NORMAL,"sensor_1, sensor_2, sensor_5","0.91, 0.73, 0.72"
227,159,FD004,10.5879,NORMAL,none,
227,160,FD004,8.5128,NORMAL,"sensor_1, sensor_5, sensor_2","1.14, 0.93, 0.93"
227,161,FD004,9.1446,NORMAL,"sensor_5, sensor_6, sensor_1","1.12, 1.08, 1.06"
227,162,FD004,21.3048,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.18, 0.82"
227,163,FD004,14.9945,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.27, 0.87"
227,164,FD004,35.4585,NORMAL,"sensor_6, sensor_7, sensor_12","1.50, 1.50, 1.50"
227,165,FD004,13.3978,NORMAL,"sensor_16, sensor_2, sensor_1","0.62, 0.57, 0.55"
227,166,FD004,65.7317,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.80"
227,167,FD004,2.3217,NORMAL,"sensor_1, sensor_5, sensor_6","0.95, 0.82, 0.79"
227,168,FD004,8.4965,NORMAL,"sensor_5, sensor_6, sensor_21","1.19, 1.14, 1.10"
227,169,FD004,9.5577,NORMAL,"sensor_2, sensor_1, sensor_16","0.73, 0.70, 0.62"
227,170,FD004,34.714,NORMAL,"sensor_12, sensor_7, sensor_6","1.48, 1.48, 1.47"
227,171,FD004,7.8173,NORMAL,"sensor_1, sensor_5, sensor_6","1.13, 0.98, 0.94"
227,172,FD004,6.3381,NORMAL,"sensor_5, sensor_6, sensor_20","1.13, 1.09, 1.07"
227,173,FD004,18.7579,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.18, 0.78"
227,174,FD004,41.3117,NORMAL,"sensor_12, sensor_7, sensor_21","1.58, 1.58, 1.57"
227,175,FD004,4.1062,NORMAL,"sensor_1, sensor_5, sensor_16","0.75, 0.63, 0.62"
227,176,FD004,37.8112,NORMAL,"sensor_13, sensor_9, sensor_18","2.03, 0.70, 0.69"
227,177,FD004,74.0339,NORMAL,"sensor_7, sensor_20, sensor_12","1.29, 1.29, 1.29"
227,178,FD004,68.5219,NORMAL,"sensor_3, sensor_4, sensor_12","1.10, 1.06, 1.05"
227,179,FD004,66.1758,NORMAL,"sensor_13, sensor_16, sensor_14","0.92, 0.77, 0.72"
227,180,FD004,52.7764,NORMAL,"sensor_16, sensor_13, sensor_10","0.77, 0.76, 0.62"
227,181,FD004,83.6422,NORMAL,"sensor_20, sensor_5, sensor_21","1.26, 1.24, 1.24"
227,182,FD004,96.4146,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.66"
227,183,FD004,42.3256,NORMAL,"sensor_5, sensor_6, sensor_21","1.16, 1.12, 1.10"
227,184,FD004,21.4599,NORMAL,"sensor_16, sensor_10, sensor_15","0.95, 0.82, 0.63"
227,185,FD004,14.0819,NORMAL,"sensor_16, sensor_1, sensor_4","0.95, 0.90, 0.79"
227,186,FD004,18.8379,NORMAL,"sensor_16, sensor_10, sensor_15","0.77, 0.67, 0.54"
227,187,FD004,10.9961,NORMAL,"sensor_5, sensor_6, sensor_1","1.12, 1.08, 1.04"
227,188,FD004,27.8388,NORMAL,"sensor_2, sensor_1, sensor_17","1.01, 1.00, 0.80"
227,189,FD004,68.7832,NORMAL,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.80"
227,190,FD004,38.737,NORMAL,"sensor_16, sensor_10, sensor_7","1.45, 1.37, 1.27"
227,191,FD004,7.223,NORMAL,"sensor_1, sensor_5, sensor_6","0.88, 0.71, 0.63"
227,192,FD004,31.305,NORMAL,"sensor_16, sensor_10, sensor_21","1.16, 1.12, 1.03"
227,193,FD004,81.5915,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.84"
227,194,FD004,23.3783,NORMAL,"sensor_5, sensor_6, sensor_1","1.29, 1.20, 1.10"
227,195,FD004,7.5054,NORMAL,"sensor_1, sensor_5, sensor_6","0.88, 0.71, 0.63"
227,196,FD004,82.9924,NORMAL,"sensor_6, sensor_12, sensor_7","2.02, 2.01, 2.01"
227,197,FD004,46.4579,NORMAL,"sensor_6, sensor_5, sensor_7","1.54, 1.54, 1.53"
227,198,FD004,59.2516,NORMAL,"sensor_6, sensor_1, sensor_5","1.26, 1.26, 1.26"
227,199,FD004,26.0608,NORMAL,"sensor_16, sensor_1, sensor_5","0.95, 0.94, 0.87"
227,200,FD004,22.5375,NORMAL,"sensor_1, sensor_16, sensor_5","0.78, 0.77, 0.73"
227,201,FD004,30.3662,NORMAL,"sensor_5, sensor_6, sensor_20","1.02, 0.99, 0.98"
227,202,FD004,40.1492,NORMAL,"sensor_16, sensor_10, sensor_15","1.16, 0.93, 0.70"
227,203,FD004,56.6866,NORMAL,"sensor_16, sensor_10, sensor_14","0.95, 0.77, 0.76"
227,204,FD004,92.7052,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.62"
227,205,FD004,26.8331,NORMAL,"sensor_16, sensor_10","0.95, 0.51"
227,206,FD004,69.3873,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.81"
227,207,FD004,46.0987,NORMAL,"sensor_6, sensor_5, sensor_21","1.55, 1.54, 1.54"
227,208,FD004,5.4646,NORMAL,"sensor_5, sensor_6, sensor_1","1.13, 1.05, 1.00"
227,209,FD004,2.547,NORMAL,"sensor_5, sensor_6, sensor_1","1.04, 0.97, 0.96"
227,210,FD004,54.8254,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.42"
227,211,FD004,69.5293,NORMAL,"sensor_19, sensor_13, sensor_14","1.16, 1.16, 1.16"
227,212,FD004,94.3232,WARNING,"sensor_12, sensor_7, sensor_6","1.63, 1.63, 1.63"
227,213,FD004,65.5766,NORMAL,"sensor_1, sensor_13, sensor_19","0.80, 0.77, 0.77"
227,214,FD004,46.2865,NORMAL,"sensor_18, sensor_8, sensor_2","0.73, 0.73, 0.69"
227,215,FD004,88.8635,WARNING,"sensor_16, sensor_7, sensor_12","1.45, 1.39, 1.38"
227,216,FD004,84.7524,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.39"
227,217,FD004,47.831,NORMAL,"sensor_18, sensor_8, sensor_17","0.73, 0.73, 0.71"
227,218,FD004,27.5792,NORMAL,"sensor_1, sensor_5, sensor_6","0.92, 0.79, 0.70"
227,219,FD004,57.4769,NORMAL,"sensor_16, sensor_10, sensor_14","1.45, 1.16, 0.93"
227,220,FD004,30.407,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 0.95, 0.78"
227,221,FD004,17.4991,NORMAL,sensor_16,0.77
227,222,FD004,84.4144,NORMAL,"sensor_19, sensor_13, sensor_18","1.90, 1.90, 1.82"
227,223,FD004,84.9418,NORMAL,"sensor_19, sensor_13, sensor_18","1.45, 1.45, 1.42"
227,224,FD004,77.6388,NORMAL,"sensor_5, sensor_6, sensor_21","1.61, 1.57, 1.52"
227,225,FD004,44.502,NORMAL,"sensor_5, sensor_1, sensor_6","1.50, 1.34, 1.33"
227,226,FD004,13.8827,NORMAL,"sensor_5, sensor_6, sensor_1","1.27, 1.18, 1.18"
227,227,FD004,0.0522,NORMAL,"sensor_1, sensor_5, sensor_16","0.82, 0.67, 0.62"
227,228,FD004,17.9578,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.04, 0.83"
227,229,FD004,15.5725,NORMAL,"sensor_2, sensor_1, sensor_3","0.75, 0.68, 0.66"
227,230,FD004,51.7445,NORMAL,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.38"
227,231,FD004,24.9016,NORMAL,"sensor_5, sensor_1, sensor_6","0.98, 0.89, 0.89"
227,232,FD004,66.9252,NORMAL,"sensor_12, sensor_7, sensor_20","1.63, 1.63, 1.61"
227,233,FD004,8.9455,NORMAL,"sensor_5, sensor_6, sensor_1","0.88, 0.85, 0.84"
227,234,FD004,14.2419,NORMAL,"sensor_2, sensor_1, sensor_3","0.90, 0.85, 0.73"
227,235,FD004,51.3625,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.83"
227,236,FD004,53.7919,NORMAL,"sensor_12, sensor_7, sensor_6","1.58, 1.58, 1.57"
227,237,FD004,20.415,NORMAL,"sensor_5, sensor_1, sensor_6","1.12, 1.10, 1.04"
227,238,FD004,33.2822,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.14, 0.84"
227,239,FD004,19.4436,NORMAL,"sensor_5, sensor_1, sensor_6","0.93, 0.91, 0.87"
227,240,FD004,25.1465,NORMAL,"sensor_16, sensor_10, sensor_15","1.16, 0.96, 0.72"
227,241,FD004,10.0034,NORMAL,"sensor_1, sensor_16, sensor_4","0.87, 0.77, 0.72"
227,242,FD004,0.2629,NORMAL,"sensor_5, sensor_6, sensor_1","0.90, 0.87, 0.86"
227,243,FD004,40.1835,NORMAL,"sensor_7, sensor_12, sensor_6","1.51, 1.51, 1.50"
227,244,FD004,54.6131,NORMAL,"sensor_1, sensor_7, sensor_12","1.25, 1.24, 1.24"
227,245,FD004,70.6526,NORMAL,"sensor_5, sensor_21, sensor_6","0.96, 0.96, 0.96"
227,246,FD004,80.7327,NORMAL,"sensor_2, sensor_1, sensor_8","1.25, 1.25, 1.24"
227,247,FD004,77.4168,NORMAL,"sensor_2, sensor_9, sensor_11","1.03, 1.03, 1.02"
227,248,FD004,79.3776,NORMAL,"sensor_13, sensor_16, sensor_10","2.09, 0.77, 0.59"
227,249,FD004,78.3539,NORMAL,"sensor_13, sensor_14, sensor_16","1.56, 1.36, 1.16"
227,250,FD004,82.6511,NORMAL,"sensor_21, sensor_20, sensor_5","1.05, 1.05, 1.04"
227,251,FD004,81.7907,NORMAL,"sensor_14, sensor_3, sensor_4","0.95, 0.91, 0.91"
227,252,FD004,94.2399,WARNING,"sensor_15, sensor_20, sensor_21","1.25, 1.20, 1.20"
227,253,FD004,76.6968,NORMAL,"sensor_14, sensor_13, sensor_16","1.41, 1.09, 0.95"
227,254,FD004,77.7743,NORMAL,"sensor_14, sensor_4, sensor_3","1.09, 1.06, 1.05"
227,255,FD004,97.1053,CRITICAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.63"
227,256,FD004,53.7429,NORMAL,"sensor_12, sensor_7, sensor_20","1.05, 1.05, 1.04"
227,257,FD004,85.1965,WARNING,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.79"
227,258,FD004,47.2057,NORMAL,"sensor_5, sensor_1, sensor_6","0.99, 0.94, 0.93"
227,259,FD004,86.243,WARNING,"sensor_16, sensor_4, sensor_20","1.16, 1.12, 1.12"
227,260,FD004,83.221,NORMAL,"sensor_5, sensor_1, sensor_6","1.13, 1.11, 1.06"
227,261,FD004,85.6357,WARNING,"sensor_16, sensor_7, sensor_10","1.16, 1.12, 1.11"
227,262,FD004,83.4642,NORMAL,"sensor_5, sensor_1, sensor_6","1.13, 1.11, 1.06"
227,263,FD004,95.035,WARNING,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.42"
227,264,FD004,82.5875,NORMAL,"sensor_8, sensor_18, sensor_13","0.68, 0.68, 0.62"
227,265,FD004,62.7765,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 0.91, 0.67"
227,266,FD004,34.4202,NORMAL,"sensor_16, sensor_8, sensor_18","1.16, 0.59, 0.59"
227,267,FD004,68.9954,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.84"
227,268,FD004,29.5156,NORMAL,"sensor_16, sensor_8, sensor_18","0.95, 0.52, 0.52"
227,269,FD004,26.5196,NORMAL,"sensor_10, sensor_16, sensor_15","1.22, 0.95, 0.87"
227,270,FD004,27.2837,NORMAL,"sensor_16, sensor_8, sensor_18","0.77, 0.50, 0.50"
227,271,FD004,51.0082,NORMAL,"sensor_10, sensor_4, sensor_12","1.29, 0.95, 0.94"
227,272,FD004,81.9801,NORMAL,"sensor_5, sensor_6, sensor_1","2.28, 2.11, 1.95"
227,273,FD004,49.0212,NORMAL,sensor_10,0.51
227,274,FD004,72.3391,NORMAL,"sensor_1, sensor_16, sensor_5","1.99, 1.90, 1.73"
227,275,FD004,65.5423,NORMAL,"sensor_5, sensor_1, sensor_6","1.70, 1.63, 1.62"
227,276,FD004,13.3194,NORMAL,"sensor_16, sensor_1, sensor_5","1.16, 1.16, 0.98"
227,277,FD004,72.4175,NORMAL,"sensor_21, sensor_20, sensor_5","1.26, 1.26, 1.26"
227,278,FD004,42.6358,NORMAL,"sensor_13, sensor_16, sensor_3","1.13, 0.95, 0.89"
227,279,FD004,41.2986,NORMAL,"sensor_20, sensor_5, sensor_6","0.92, 0.91, 0.91"
227,280,FD004,34.8577,NORMAL,"sensor_5, sensor_20, sensor_6","0.75, 0.75, 0.75"
227,281,FD004,75.2127,NORMAL,"sensor_13, sensor_16, sensor_8","1.58, 1.45, 1.06"
227,282,FD004,94.5958,WARNING,"sensor_13, sensor_11, sensor_15","1.21, 0.71, 0.62"
227,283,FD004,99.618,CRITICAL,"sensor_2, sensor_16, sensor_9","1.90, 1.90, 1.89"
227,284,FD004,97.3779,CRITICAL,"sensor_10, sensor_15, sensor_14","2.74, 2.74, 2.37"
227,285,FD004,89.9721,WARNING,"sensor_15, sensor_10, sensor_14","1.87, 1.86, 1.75"
227,286,FD004,66.5039,NORMAL,"sensor_21, sensor_5, sensor_6","0.94, 0.93, 0.93"
227,287,FD004,68.5415,NORMAL,"sensor_13, sensor_11, sensor_16","1.29, 0.80, 0.77"
228,1,FD004,98.6139,NORMAL,insufficient_history,
228,2,FD004,98.902,NORMAL,insufficient_history,
228,3,FD004,52.5576,NORMAL,insufficient_history,
228,4,FD004,67.7187,NORMAL,insufficient_history,
228,5,FD004,72.731,NORMAL,insufficient_history,
228,6,FD004,50.5723,NORMAL,insufficient_history,
228,7,FD004,67.9766,NORMAL,insufficient_history,
228,8,FD004,54.9348,NORMAL,insufficient_history,
228,9,FD004,66.9105,NORMAL,insufficient_history,
228,10,FD004,71.4183,NORMAL,none,
228,11,FD004,74.6037,NORMAL,"sensor_14, sensor_16, sensor_15","1.53, 1.45, 1.19"
228,12,FD004,97.1379,CRITICAL,"sensor_4, sensor_9, sensor_18","1.69, 1.65, 1.64"
228,13,FD004,99.7796,CRITICAL,"sensor_19, sensor_13, sensor_18","2.85, 2.85, 2.69"
228,14,FD004,29.6152,NORMAL,"sensor_16, sensor_14, sensor_10","0.62, 0.52, 0.51"
228,15,FD004,64.1872,NORMAL,"sensor_1, sensor_5, sensor_6","1.50, 1.43, 1.35"
228,16,FD004,33.4569,NORMAL,"sensor_16, sensor_10","0.95, 0.51"
228,17,FD004,67.624,NORMAL,"sensor_5, sensor_6, sensor_21","1.71, 1.63, 1.55"
228,18,FD004,19.6852,NORMAL,"sensor_1, sensor_5, sensor_6","1.01, 0.89, 0.85"
228,19,FD004,47.0195,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.37, 1.18"
228,20,FD004,37.8014,NORMAL,"sensor_5, sensor_6, sensor_20","1.22, 1.17, 1.13"
228,21,FD004,27.9596,NORMAL,"sensor_5, sensor_6, sensor_20","0.99, 0.96, 0.91"
228,22,FD004,51.9535,NORMAL,"sensor_2, sensor_1, sensor_17","1.19, 1.18, 1.02"
228,23,FD004,93.9036,WARNING,"sensor_7, sensor_12, sensor_6","1.91, 1.91, 1.89"
228,24,FD004,81.0609,NORMAL,"sensor_15, sensor_7, sensor_12","1.57, 1.57, 1.57"
228,25,FD004,47.9469,NORMAL,"sensor_13, sensor_14, sensor_4","1.39, 0.86, 0.84"
228,26,FD004,51.4735,NORMAL,"sensor_14, sensor_16, sensor_8","0.91, 0.62, 0.56"
228,27,FD004,85.8871,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.58"
228,28,FD004,5.4564,NORMAL,"sensor_1, sensor_5, sensor_2","0.90, 0.74, 0.74"
228,29,FD004,58.3438,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.81"
228,30,FD004,59.2369,NORMAL,"sensor_16, sensor_10, sensor_12","1.45, 1.37, 1.34"
228,31,FD004,42.7256,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 0.90, 0.71"
228,32,FD004,49.9094,NORMAL,"sensor_5, sensor_6, sensor_1","1.29, 1.21, 1.16"
228,33,FD004,67.1668,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.39"
228,34,FD004,44.2799,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.27, 0.97"
228,35,FD004,30.0854,NORMAL,"sensor_5, sensor_6, sensor_1","1.21, 1.09, 1.09"
228,36,FD004,44.6081,NORMAL,"sensor_2, sensor_1, sensor_8","0.91, 0.81, 0.80"
228,37,FD004,20.8689,NORMAL,"sensor_2, sensor_1, sensor_3","0.74, 0.68, 0.65"
228,38,FD004,42.8448,NORMAL,"sensor_6, sensor_7, sensor_12","1.48, 1.47, 1.47"
228,39,FD004,77.3058,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.83"
228,40,FD004,11.9528,NORMAL,"sensor_5, sensor_1, sensor_6","1.16, 1.14, 1.09"
228,41,FD004,18.3546,NORMAL,"sensor_2, sensor_17, sensor_1","0.74, 0.69, 0.67"
228,42,FD004,25.46,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.23, 0.88"
228,43,FD004,16.446,NORMAL,sensor_16,0.62
228,44,FD004,20.1669,NORMAL,none,
228,45,FD004,55.4458,NORMAL,"sensor_1, sensor_5, sensor_6","1.56, 1.51, 1.45"
228,46,FD004,8.0279,NORMAL,"sensor_1, sensor_2, sensor_5","1.11, 0.89, 0.85"
228,47,FD004,61.8933,NORMAL,"sensor_19, sensor_13, sensor_18","1.90, 1.90, 1.78"
228,48,FD004,80.7213,NORMAL,"sensor_7, sensor_12, sensor_6","2.03, 2.03, 2.02"
228,49,FD004,7.5316,NORMAL,"sensor_5, sensor_1, sensor_6","1.09, 1.05, 1.05"
228,50,FD004,15.0011,NORMAL,"sensor_2, sensor_1, sensor_18","0.59, 0.55, 0.50"
228,51,FD004,63.9912,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.87"
228,52,FD004,13.641,NORMAL,"sensor_5, sensor_1, sensor_6","1.03, 0.97, 0.96"
228,53,FD004,6.8671,NORMAL,sensor_1,0.64
228,54,FD004,38.9133,NORMAL,"sensor_2, sensor_3, sensor_1","1.05, 0.99, 0.98"
228,55,FD004,71.691,NORMAL,"sensor_16, sensor_10, sensor_7","1.90, 1.76, 1.71"
228,56,FD004,59.374,NORMAL,"sensor_16, sensor_10, sensor_7","1.45, 1.37, 1.34"
228,57,FD004,35.5745,NORMAL,"sensor_5, sensor_1, sensor_6","1.04, 1.03, 1.01"
228,58,FD004,7.4956,NORMAL,"sensor_5, sensor_1, sensor_6","0.87, 0.85, 0.84"
228,59,FD004,9.0483,NORMAL,"sensor_5, sensor_1, sensor_6","0.87, 0.85, 0.84"
228,60,FD004,58.7797,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.80"
228,61,FD004,57.8818,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.84"
228,62,FD004,29.4176,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.19, 0.83"
228,63,FD004,64.1382,NORMAL,"sensor_7, sensor_12, sensor_21","1.28, 1.28, 1.28"
228,64,FD004,42.8578,NORMAL,"sensor_1, sensor_16, sensor_5","0.80, 0.77, 0.67"
228,65,FD004,11.4059,NORMAL,"sensor_1, sensor_16, sensor_5","0.64, 0.62, 0.52"
228,66,FD004,25.4878,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.30, 1.09"
228,67,FD004,22.7677,NORMAL,"sensor_2, sensor_1, sensor_3","0.89, 0.83, 0.78"
228,68,FD004,20.4444,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.04, 0.84"
228,69,FD004,78.8046,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.42"
228,70,FD004,25.0992,NORMAL,"sensor_16, sensor_2, sensor_8","0.77, 0.60, 0.57"
228,71,FD004,40.6652,NORMAL,"sensor_5, sensor_6, sensor_20","1.49, 1.43, 1.38"
228,72,FD004,21.2999,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.03, 0.79"
228,73,FD004,36.6226,NORMAL,"sensor_1, sensor_2, sensor_3","0.81, 0.81, 0.71"
228,74,FD004,38.2096,NORMAL,"sensor_2, sensor_1, sensor_16","0.66, 0.65, 0.62"
228,75,FD004,52.3731,NORMAL,"sensor_16, sensor_1, sensor_2","0.62, 0.51, 0.51"
228,76,FD004,54.249,NORMAL,"sensor_1, sensor_5, sensor_6","1.56, 1.33, 1.25"
228,77,FD004,53.6237,NORMAL,"sensor_5, sensor_6, sensor_21","1.53, 1.47, 1.39"
228,78,FD004,84.0601,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.85"
228,79,FD004,29.9662,NORMAL,"sensor_1, sensor_5, sensor_2","0.96, 0.75, 0.73"
228,80,FD004,80.558,NORMAL,"sensor_7, sensor_12, sensor_6","2.04, 2.04, 2.01"
228,81,FD004,16.3611,NORMAL,"sensor_5, sensor_6, sensor_21","1.18, 1.13, 1.10"
228,82,FD004,50.7061,NORMAL,"sensor_16, sensor_10, sensor_12","1.90, 1.78, 1.65"
228,83,FD004,19.3995,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.18, 0.84"
228,84,FD004,4.1078,NORMAL,"sensor_1, sensor_5, sensor_16","0.75, 0.63, 0.62"
